,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,online_gradient_time,MRO_gradient_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_satisfy0,MRO_satisfy1,O_eval0,O_eval1,O_satisfy0,O_satisfy1,O_worst_satisfy0,O_worst_satisfy1,MRO_worst_satisfy0,MRO_worst_satisfy1
0,0.0,0.014127075064446099,0.014127075064444924,0.0184536166918117,0.04834669828414912,0.008075535297393775,0.0,0.0,4.214684851089404e-09,3.894365213487229e-34,5.896480623540011e-20,4.214684851089404e-09,3.894365213487229e-34,5.896480623538391e-20,0.014127075064446099,0.014127075064444924,0.000174462795257525,0.00013148784637445,0.0,0.0,3.1888484954833984e-05,2.4974346160888672e-05,0.0,0.18124483637782107,0.073814478176849,0.07598944988405085,0.07611725751353438,0.0,0.0,0.07598944988403482,0.0761172575135203,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.060458946892790376,0.060458946892790355,0.0182861565352365,0.000507116317749,0.0004339218139648,0.0004680156707763,0.0004339218139648,3.512237375907836e-09,4.419841999113752e-34,1.8738174604343186e-19,4.057793509173355e-09,3.24530434457269e-34,4.9369131630241436e-20,0.060458946892790376,0.060458946892790355,7.82012939453125e-05,6.657838821411133e-05,0.0480740651873822,0.04807406518738495,0.0001895427703857,0.00014710426330559999,1.0,0.20738212532445216,0.20172978726561092,0.0631713858313239,0.0631713858313239,1.0,1.0,0.06317138583132557,0.06317138583132557,1.0,1.0,1.0,1.0,1.0,1.0
2,2.0,0.06954734039647162,0.06512249416363952,0.0181457571238352,0.00036573410034177503,0.0003237724304199,0.000333607196807775,0.0003237724304199,4.327578195315012e-09,4.28295840422699e-34,2.578267403891057e-19,4.103017981620508e-09,2.781689438205163e-34,4.169775803439239e-20,0.06954734039647162,0.06512249416363952,5.7220458984375e-05,0.00010383129119869297,0.06554952025195628,0.06554952025195543,7.87973403930664e-05,6.592273712158203e-05,2.0,0.19742455204315365,0.21793561126596983,0.06512249416363952,0.06512249416363952,1.0,1.0,0.06954734039647162,0.06954734039647162,1.0,1.0,1.0,1.0,1.0,1.0
3,3.0,0.07223229697119385,0.07323557923527757,0.0180250092522166,0.00021964311599727502,0.00026017427444455,0.0001856684684753,0.00026017427444455,3.693556251273554e-09,5.016452907025325e-34,2.1018992471791178e-19,3.693556251273554e-09,2.4339782584295183e-34,3.613579024912007e-20,0.07323557923527693,0.07323557923527757,0.000194132328033375,0.00017535686492915,0.06954734039647162,0.06512249416363952,5.310773849487305e-05,0.00010126829147336055,3.0,0.18504612830815675,0.21500757060573686,0.06482839371234406,0.06506543919508365,1.0,1.0,0.06482839371234615,0.0650654391950847,1.0,1.0,1.0,1.0,1.0,1.0
4,4.0,0.06923866353942823,0.06473701519896002,0.0179191691968152,0.000435292720794625,0.000497519969940125,0.000402808189392025,0.000497519969940125,4.344174250661878e-09,4.282301379560232e-34,1.877220585087831e-19,4.276256124040794e-09,2.1635362297151268e-34,3.2120702443662275e-20,0.06923866353942823,0.06473701519896002,0.00022637844085692497,0.0001862049102783,0.07121746969073825,0.07121746969073997,0.00017410516738885,0.00018876791000359998,4.0,0.17601006894497134,0.21211479033929798,0.061739351251093956,0.061739351251093956,1.0,1.0,0.06376522394074982,0.06376522394074982,1.0,1.0,1.0,1.0,1.0,1.0
5,5.0,-0.01578999910186835,-0.015789999101870823,0.0178250187626749,0.1481994986534118,0.14489102363586426,0.000518441200256325,0.000611543655395425,4.203304063752721e-09,4.498652420933907e-34,5.386593611977701e-20,4.135347139192475e-09,1.9471826067436144e-34,1.183885979414092e-20,-0.01578999910186835,-0.015789999101870823,0.000297367572784375,0.00022542476654045,0.06923866353942823,0.06473701519896002,0.000235974788665725,0.000201404094696025,5.0,0.1662270342492141,0.2040253566767277,0.0014383244443760498,0.0034835238185440247,1.0,1.0,0.001438324444428725,0.0034835238186126,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,0.05904791452396631,0.060040389622045644,0.0177402755581391,0.000739574432373,0.0006904006004333,0.00068861246109005,0.0006904006004333,4.18721309801358e-09,4.4274463747580035e-34,4.8518225682429e-20,3.759406490174977e-09,1.7701660061305584e-34,1.051793962257896e-20,0.05904791452396631,0.060040389622045644,0.0001508593559265,0.000117599964141775,-0.015789998045214526,-0.01578999804523025,0.000300943851470875,0.000246703624725325,6.0,0.1591921268448702,0.1985858865224569,0.024300124997624552,0.029804331753898947,1.0,1.0,0.0322389983238671,0.03282352057252395,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,0.08967151783844028,0.0878349093912942,0.0176632629137914,0.000604569911956725,0.0005576014518737251,0.00054633617401115,0.0005576014518737251,3.5472535019428483e-09,4.213678504019594e-34,6.742445904621136e-20,3.4996927300380854e-09,1.622652172286345e-34,9.628424416545429e-21,0.08967151783844028,0.0878349093912942,0.000123918056488,0.00011765956878655,0.059311509549285754,0.05931150954928522,0.00014436244964592502,0.00012147426605222499,7.0,0.1523559363964289,0.1925441335714423,0.0878349093912942,0.0878349093912942,1.0,1.0,0.08967151783844028,0.08967151783844028,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.058786977438752476,0.05450157771332963,0.0175927134127865,0.0005251765251159,0.0005257129669189,0.000488400459289525,0.0005257129669189,3.4331055604580534e-09,4.31324845041981e-34,4.478253729786338e-20,3.3148726182074866e-09,1.4978327744181648e-34,8.80528644494265e-21,0.058786977438752476,0.05450157771332963,0.00017076730728145001,0.0001537799835205,0.08967151783844028,0.0878349093912942,0.00011748075485222499,0.00011438131332392501,8.0,0.14689565079408426,0.1860399101477757,0.05450157771332963,0.05450157771332963,1.0,1.0,0.06626143564324675,0.0600906724284742,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.036988350887010274,0.027294405282492322,0.0175276460217592,0.000487923622131325,0.000550031661987275,0.0004268288612365,0.000550031661987275,3.541481542168112e-09,4.83854754394849e-34,6.596201028163405e-20,3.523762919838749e-09,1.3908447191025814e-34,8.21126611011125e-21,0.036988350887010274,0.027294405282492322,0.00027692317962645,0.000203311443328825,0.058786977438752476,0.05450157771332963,0.00016957521438595,0.00016105175018304998,9.0,0.14062325792878555,0.17957000064818224,0.024715408408589122,0.024715408408589122,1.0,1.0,0.036988350887010274,0.036988350887010274,1.0,1.0,1.0,1.0,1.0,1.0
