,Unnamed: 0,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,SA_tau,t
0,0.0,-0.01242562793204577,-0.005397085173205786,0.004802813848647899,0.0039697808,0.053705573955258545,0.055107432694686084,0.0,0.0,0.06837076684722058,0.07136057894023402,0.0,0.0,-0.015473109059688692,0.0018610591999999998,-0.015473109090096132,0.0
1,1.0,-0.00463163157258595,0.005928701298083466,0.0047809722514406,0.004033486299999999,0.03279505915854854,0.03344141380942578,0.1,0.0,0.05893698440418088,0.05954180025454494,0.0,0.0,-0.012357429255834381,0.0019956221000000003,-0.012357429273055321,1.0
2,2.0,-0.006693596761610869,0.01485834684137718,0.004762582955161401,0.0044771194,0.037080737373216516,0.037752047275173076,0.2,0.1,0.04798844981852962,0.048009817478811195,0.0,0.0,-0.00976937002118617,0.0020171227,-0.00976937006973666,2.0
3,3.0,-0.00356859653743924,0.01710279350246886,0.0047467106047525,0.005337885200000001,0.030418458208286807,0.031305399145530384,0.2,0.1,0.03995576428548641,0.04014620008182674,0.0,0.0,-0.0074931751869303205,0.0022974429,-0.007493175228552551,3.0
4,4.0,-0.0028232401255334364,0.018834332538531444,0.004732754113200699,0.0058212963,0.028177230029587358,0.028664310789255854,0.2,0.1,0.03824397596400605,0.03867176203908359,0.0,0.0,-0.006402361116587809,0.0024276801000000002,-0.00640236114919335,4.0
5,5.0,-0.0018026191048786406,0.019835226839589493,0.0047203043814295995,0.006592572099999999,0.026503460286269553,0.02689288139632408,0.3,0.4,0.035910983517173624,0.03422819981249371,0.0,0.0,-0.00527225756878712,0.0025702737,-0.00527225759108344,5.0
6,6.0,8.720335804380994e-05,0.02040370721395585,0.0047090704441188,0.0072708931,0.023822213577083702,0.024132607716231113,0.5,0.5,0.031732446930362576,0.03194146295018405,0.0,0.0,-0.00444911601139309,0.0027554555,-0.004449116081573561,6.0
7,7.0,0.0009710874596458096,0.020063846788703425,0.0046988380097890995,0.0077180438,0.02287860459829311,0.02321210629294752,0.5,0.5,0.028955462134958698,0.028681712779445524,0.0,0.0,-0.0036378587419331103,0.002903277,-0.0036378587954491804,7.0
8,8.0,0.00199672909283579,0.020037351785685432,0.004689444718298999,0.0084537292,0.02166764526641414,0.02199564343983056,0.5,0.5,0.027513031222991736,0.027231168389070685,0.0,0.0,-0.0029572709275164895,0.0031073488,-0.0031309571244535093,8.0
9,9.0,0.0024484883074135403,0.01904652777317261,0.0046807646306131,0.0090820775,0.021341581982365958,0.021868903182437092,0.5,0.5,0.027606293472472492,0.027859057610879166,0.0,0.0,-0.0027911984867794804,0.0033875289,-0.0031907438875521596,9.0
10,10.0,0.00275000095343325,0.01824635215699073,0.0046726981044575,0.010060834500000001,0.02127471147870947,0.021906328104364423,0.5,0.5,0.028468923182896327,0.028717351910222115,0.0,0.0,-0.00262834429658669,0.0034618523999999998,-0.00340913001140756,10.0
11,11.0,0.0030206348764392097,0.01826414672595554,0.004665164957684,0.010716405600000001,0.020873310362480198,0.02145457233394745,0.5,0.5,0.028946758260904315,0.02951050085357476,0.0,0.0,-0.00232382006975188,0.0036984966,-0.00336592033723411,11.0
12,12.0,0.00359165004354534,0.01922241522446279,0.0046580997165993,0.0112152047,0.020357962197067977,0.0209338825603066,0.5,0.5,0.02436250250681086,0.02506499938041549,0.0,0.0,-0.00159745611108747,0.0039345111,-0.0019950633056898598,12.0
13,13.0,0.00396284565379907,0.019198889377150388,0.0046514482303035,0.011799358,0.02007989029279708,0.0206935094017884,0.5,0.5,0.023896285225310974,0.024914845929810064,0.0,0.0,-0.00150267853932321,0.0040906572,-0.00206729629669411,13.0
14,14.0,0.00423463506153142,0.019813918278229474,0.004645165205563801,0.012642414700000002,0.019806734059284608,0.020371005946338953,0.5,0.5,0.0231081967667519,0.02345960972351778,0.0,0.0,-0.0008617702162794857,0.004299578699999999,-0.0015576529963782974,14.0
15,15.0,0.004609635613663861,0.01986783829982732,0.004639212377472399,0.013232456200000001,0.019515621501610788,0.020096530878390962,0.5,0.5,0.021131414377520377,0.021373371994631463,0.0,0.0,-0.0006623210858217558,0.0045838412,-0.0012762605320744984,15.0
16,16.0,0.004782875856222901,0.01971669858335088,0.0046335571288421,0.014145594899999999,0.019435935661968405,0.02003621221739001,0.6,0.6,0.02141875731951947,0.02172198171738957,0.0,0.0,-0.0004961392977653244,0.0048225143000000005,-0.0012179556032245057,16.0
17,17.0,0.00494358472090828,0.01922956886395846,0.0046281714324806,0.0152473108,0.01939977281842993,0.020050567114686883,0.6,0.6,0.02185276854306598,0.02222222622943608,0.0,0.0,-0.00037228318946376006,0.005045727799999999,-0.00119421738913934,17.0
18,18.0,0.005143077146785323,0.01953328608457595,0.0046230310298178,0.0160818575,0.01932226862543692,0.01997009809492372,0.5,0.6,0.01993877791037921,0.02061403880085099,0.0,0.0,0.00024035510557174006,0.0049775712,-0.00045814710367239,18.0
19,19.0,0.00532941627943897,0.01934610671542125,0.0046181147852481005,0.017052563100000005,0.019221900178194095,0.01985315050821086,0.5,0.6,0.02058185326900906,0.020797578920144392,0.0,0.0,0.0004171432594776801,0.005110948299999999,-0.00048346159069570006,19.0
20,20.0,0.005460343498012339,0.01948540886572523,0.004613404172952901,0.017756528900000002,0.019140451446324154,0.01977332016984664,0.6,0.6,0.020306587391369972,0.020278682233872518,0.0,0.0,0.0007417868700666801,0.005530913,-0.00034426536079864,20.0
21,21.0,0.005542346959532906,0.01982436419396265,0.0046088828648835,0.0188923953,0.019022585642976753,0.01962556455157178,0.6,0.7,0.019174946453983356,0.019467471693910544,0.0,0.0,0.0012744312114666898,0.0055780126,4.639782865171998e-05,21.0
22,22.0,0.005735416093367579,0.021505157503029237,0.004604536396896201,0.0197027035,0.018864527753476225,0.01942519492658682,0.6,0.7,0.018040147868169494,0.018544014551724476,0.0,0.0,0.00176233020160501,0.005941791199999999,0.0003697525358645601,22.0
23,23.0,0.0057718671948934295,0.021228885137014868,0.0046003518959086,0.020540499299999997,0.01882036445733007,0.01936850391727209,0.6,0.7,0.018160264967892123,0.018661229475537312,0.0,0.0,0.00181163799956394,0.006260816,0.00049404788594154,23.0
