,Unnamed: 0,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,t
0,0.0,0.7533718222508717,0.0367807167737032,0.00015801191329952499,1.0061525034019554,1.0119996761960477,0.0,0.0,0.0
1,1.0,0.666575026400029,0.0351418707335449,7.200241088867188e-05,1.0166593075192236,1.0240296055139446,0.0,0.0,1.0
2,2.0,0.6600610622684212,0.0338133484123195,4.667043685913086e-05,1.022442217369012,1.0347919473370772,0.0,0.0,2.0
3,3.0,0.6472331092546345,0.0327031956625748,3.832578659057617e-05,1.0248879833055013,1.0400582414985529,0.0,0.0,3.0
4,4.0,0.6888868664423504,0.0317542648054294,3.814697265625e-05,1.0282448828001183,1.04438799106343,0.0,0.0,4.0
5,5.0,0.1125451068532492,0.0309287728854691,0.025751650333404527,1.2388907432004987,1.20846445550268,0.0,0.0,5.0
6,6.0,0.23782373524397274,0.0302005267726861,9.763240814208984e-05,1.242271927507474,1.2130167456228116,0.0,0.0,6.0
7,7.0,0.26039766377314233,0.0295506731251474,5.21540641784668e-05,1.2420839931121264,1.2177078423061074,0.0,0.0,7.0
8,8.0,0.3328784136422904,0.0289652213316359,4.1484832763671875e-05,1.2422046904504116,1.2189312575277662,0.0,0.0,8.0
9,9.0,0.4842278127002508,0.0284335234676443,3.695487976074219e-05,1.2441340820723041,1.221654073401615,0.0,0.0,9.0
10,10.0,0.5034081269190391,0.0279473011485038,3.5762786865234375e-05,1.2442731216773177,1.2227679507355556,0.0,0.0,10.0
11,11.0,0.6251072357569928,0.0275,3.600120544433594e-05,1.243664120270901,1.2246830683681602,0.0,0.0,11.0
12,12.0,0.6991316707193069,0.0270863483277998,3.5881996154785156e-05,1.2435007299107528,1.2260041234893482,0.0,0.0,12.0
13,13.0,0.6965203890330376,0.0267020474439027,3.5643577575683594e-05,1.243317321442552,1.226850366714654,0.0,0.0,13.0
14,14.0,0.6901231302535263,0.0263435493993966,3.403425216674805e-05,1.2435184512817294,1.2276504337182172,0.0,0.0,14.0
15,15.0,0.6832129103038692,0.0260078942475873,3.4689903259277344e-05,1.242173046987762,1.2275255295796637,0.0,0.0,15.0
16,16.0,0.7128165834180656,0.025692588775051,3.361701965332031e-05,1.2411440176059692,1.22736129691571,0.0,0.0,16.0
17,17.0,0.7250008863646711,0.0253955147019256,3.30805778503418e-05,1.2403235482720523,1.227272084210532,0.0,0.0,17.0
18,18.0,0.7544449772665044,0.0251148582023202,3.355741500854492e-05,1.2393731833262502,1.2270679337398143,0.0,0.0,18.0
19,19.0,0.7782833622890121,0.0248490550992707,3.457069396972656e-05,1.2383758115391306,1.2272059846276158,0.0,0.0,19.0
20,20.0,0.8377586684710986,0.0245967477524976,3.409385681152344e-05,1.2368180880835395,1.227303107899732,0.0,0.0,20.0
21,21.0,0.8567995392172589,0.0243567507848031,3.4749507904052734e-05,1.2360883856218088,1.227668344370109,0.0,0.0,21.0
