,DRO_tau,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,SA_eval1,SA_eval2,SA_satisfy1,SA_satisfy2,SA_obj_values,SA_time,SA_tau,t
0,-0.00012573516672679196,0.007127929752621205,0.004802813848647968,0.000740261,0.020792606614051162,0.02678709719364618,0.0,0.0,0.027827675942985946,0.03200166231084188,0.0,0.0,-0.0023717681967101306,0.000491641,-0.0023717681968185964,0
1,0.006478741707667549,0.012366161091180619,0.004780972251440673,0.000758082,0.01620799327654066,0.017161456869647103,0.0,0.0,0.02246260795142334,0.023853760407965396,0.0,0.0,0.004029225083437022,0.000476381,0.004029225010665811,1
2,0.0064732945937977515,0.01234350666506096,0.004762582955161417,0.000813372,0.016211001478739072,0.017164316027836267,0.0,0.0,0.02204027486709184,0.024073716213549274,0.0,0.0,0.0040922913487538,0.000478141,0.004092291336532114,2
3,0.006468635519941769,0.01232393495408314,0.004746710604752596,0.000851672,0.016213557710728445,0.017166862399224644,0.0,0.0,0.0220402751454564,0.024073716438915156,0.0,0.0,0.004092291313719821,0.000522901,0.0040922912811290945,3
4,0.006464519509056307,0.012306712440267499,0.0047327541132007956,0.000878882,0.01621581087477886,0.01716913773993303,0.0,0.0,0.02204027285055603,0.024073715013293792,0.0,0.0,0.0040922919718752995,0.000565271,0.004092291042630133,4
5,0.009417549690321717,0.015563106257876902,0.004720304381429617,0.000996902,0.016777109799548193,0.017951452294353614,0.0,0.0,0.019574361049523367,0.01823219178523397,0.0,0.0,0.008312903210959321,0.000702492,0.008312903185640088,5
6,0.009415728367584869,0.015548475779286156,0.004709070444118873,0.001130252,0.016777728486471646,0.017951057900252324,0.0,0.0,0.019574360089017497,0.018232191518562063,0.0,0.0,0.008312903517953921,0.000770102,0.008312903450653844,6
7,0.009414052089125371,0.015535150680189671,0.0046988380097891585,0.001369993,0.016778320288103575,0.017950597643392397,0.0,0.0,0.01957436307108595,0.01823219237333998,0.0,0.0,0.008312902950875563,0.01386207,0.008312902942417301,7
8,0.009207587939877948,0.015518298257087405,0.0046894447182990896,0.001087692,0.01677992220441311,0.017952510340301334,0.0,0.0,0.01957436158987463,0.018232191958695486,0.0,0.0,0.008312903330570418,0.000790442,0.00831290320205493,8
9,0.009645033459949423,0.015648541015580462,0.004680764630613156,0.001494843,0.01656341950961568,0.017899858518811346,0.0,0.0,0.018443169270494945,0.019556276296583172,0.0,0.0,0.008621318153972659,0.000767141,0.008621318118177334,9
10,0.009592129809094229,0.015637190973957653,0.004672698104457505,0.001291822,0.01654372186813071,0.017906737025020845,0.0,0.0,0.01844317191325237,0.019556280857976,0.0,0.0,0.008621318052309111,0.000774502,0.008621318039566374,10
11,0.009098599599868524,0.015611926864476766,0.004665164957684037,0.001246113,0.01625939440110836,0.017845180446003868,0.0,0.0,0.019998882736564916,0.02118284345339339,0.0,0.0,0.00861903303506096,0.000837372,0.007929492295092131,11
12,0.00830394653803344,0.015541739595050043,0.0046580997165993334,0.001263482,0.015869655637521483,0.017783137958811743,0.0,0.0,0.019998881583419267,0.021182840714170002,0.0,0.0,0.008578472344060742,0.000812492,0.007929491588171916,12
13,0.0071974817666306465,0.015427218864112052,0.004651448230303506,0.001301132,0.015587081899453807,0.01785181546729564,0.0,0.0,0.02137797564209424,0.02467870884022962,0.0,0.0,0.008389793825409528,0.000887832,0.002783800104440679,13
14,0.008483800306898853,0.015465317312513398,0.004645165205563851,0.014329262,0.015660336612412565,0.017126034879606913,0.0,0.0,0.017748728230468455,0.017984617945470224,0.0,0.0,0.008552208526089804,0.000987123,0.007425358206859404,14
15,0.008012637482759741,0.015372182795599793,0.004639212377472427,0.001345083,0.015481001256437992,0.01708308831300384,0.0,0.0,0.016561474674308435,0.019242241486516213,0.0,0.0,0.008481620615207916,0.001056202,0.006223957197064328,15
16,0.007575396590684941,0.015262471857805757,0.004633557128842104,0.001503483,0.015409555641441983,0.017157926835152965,0.0,0.0,0.016561477663727116,0.019242251485816434,0.0,0.0,0.008374113475909713,0.001048193,0.006223954563301887,16
17,0.0074891193462680175,0.015154222675358632,0.004628171432480663,0.001476753,0.015307122821030007,0.0171347267432514,0.0,0.0,0.016345696466508235,0.017401002756185818,0.0,0.0,0.008356966464950953,0.001118462,0.006771748370093003,17
18,0.00897472644313222,0.0161077796397504,0.004623031029817825,0.001575494,0.01545201691671849,0.015742798800816558,1.0,1.0,0.016324228531162034,0.015255787592546626,0.0,0.0,0.00916246981664191,0.001118343,0.008089238992621586,18
19,0.008196845993239575,0.01600082808355613,0.004618114785248158,0.001647004,0.015208558012327704,0.015974202934363125,1.0,1.0,0.01685606513751441,0.015203691227340362,0.0,0.0,0.009096362005974972,0.001168873,0.006801420912659106,19
20,0.007547138504229486,0.015869846756513997,0.004613404172952942,0.001749084,0.01510557675499436,0.0162208870386809,1.0,0.0,0.0168560651092182,0.015203691189416628,0.0,0.0,0.009004564228196682,0.001223382,0.006801420683214314,20
21,0.00790581416458572,0.015839115825445855,0.004608882864883577,0.001590374,0.014820184763558683,0.015598302601969666,1.0,1.0,0.01605486920909955,0.015218723988197956,0.0,0.0,0.009219976457994722,0.001250253,0.007637742424545861,21
