,Unnamed: 0,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,t
0,0.0,0.6409454037999622,0.1203732548957559,0.000152468681335375,0.9908931796237266,0.9918801064511948,0.0,0.0,0.0
1,1.0,0.6033476565819349,0.115009758764329,7.897615432739258e-05,0.9831785391721533,0.9876382850776285,0.0,0.0,1.0
2,2.0,0.608410383310837,0.1106618675312276,6.401538848876953e-05,0.9741190696574535,0.9866692006264919,0.0,0.0,2.0
3,3.0,0.5973229156135512,0.1070286403502448,5.942583084106445e-05,0.9723823421772078,0.9854572954433802,0.0,0.0,3.0
4,4.0,0.6134044014435004,0.1039230484541326,5.9485435485839844e-05,0.9724053527580139,0.9832542827826458,0.0,0.0,4.0
5,5.0,0.28495668763285564,0.1012214385342628,0.01491194963455195,1.0096136164871536,1.001367086646822,0.0,0.0,5.0
6,6.0,0.31024864640304894,0.0988380876197002,0.000114262104034375,1.0071739688494052,1.002180437510728,0.0,0.0,6.0
7,7.0,0.3254715026765377,0.0967112938641187,6.99162483215332e-05,1.0074541837680422,1.0051225940331674,0.0,0.0,7.0
8,8.0,0.33765048753664095,0.0947952698126267,6.0617923736572266e-05,1.006448725111139,1.005261012089518,0.0,0.0,8.0
9,9.0,0.4070994181339649,0.0930551677122907,5.799531936645508e-05,1.0048610136827365,1.004913389455408,0.0,0.0,9.0
10,10.0,0.41731965638958424,0.0914638946678306,5.6803226470947266e-05,1.0040099053405038,1.0053123120119822,0.0,0.0,10.0
11,11.0,0.46021817049105257,0.09,5.6803226470947266e-05,1.0025275974514267,1.004949289069702,0.0,0.0,11.0
12,12.0,0.5423898643360867,0.0886462308909814,5.6684017181396484e-05,1.001240510281607,1.004925721621839,0.0,0.0,12.0
13,13.0,0.5641714845285697,0.0873885189073182,5.638599395751953e-05,1.0015717995323687,1.0048141046608126,0.0,0.0,13.0
14,14.0,0.6098675109182279,0.0862152525798434,5.447864532470703e-05,1.0014381661145144,1.0051057111567714,0.0,0.0,14.0
15,15.0,0.6358008911270788,0.0851167448102858,5.435943603515625e-05,1.0012473178134034,1.004815138599403,0.0,0.0,15.0
16,16.0,0.6803885036291746,0.084084835991076,5.507469177246094e-05,1.0003345535200865,1.0042720893897925,0.0,0.0,16.0
17,17.0,0.6803701475828963,0.0831125935699384,5.412101745605469e-05,1.0001334758059393,1.0037954910361722,0.0,0.0,17.0
18,18.0,0.7110383006399129,0.0821940813894116,5.513429641723633e-05,1.0000390169723323,1.0039385302107737,0.0,0.0,18.0
19,19.0,0.7186025806120838,0.081324180324886,5.507469177246094e-05,0.9983196075621645,1.0039007549333514,0.0,0.0,19.0
20,20.0,0.7085287716602906,0.0804984471899924,5.555152893066406e-05,0.9977302446449431,1.0037614945047557,0.0,0.0,20.0
21,21.0,0.6977084582716587,0.0797130025684465,5.5849552154541016e-05,0.9974525191714683,1.00368258212885,0.0,0.0,21.0
22,22.0,0.7052885707473852,0.0789644407771495,5.4895877838134766e-05,0.9973766191800041,1.0035671248351385,0.0,0.0,22.0
23,23.0,0.7135306629085788,0.0782497569500984,5.555152893066406e-05,0.9978580579833007,1.0035226301474574,0.0,0.0,23.0
24,24.0,0.7266642706761769,0.077566287502603,5.519390106201172e-05,0.9977515299629631,1.0031926865294092,0.0,0.0,24.0
25,25.0,0.4419826038187642,0.0769116611513221,0.017261147499084424,0.9565999845426825,0.9709144129236995,0.0,0.0,25.0
26,26.0,0.4722927311952637,0.0762837583347039,0.00011909008026115,0.957636885674894,0.9728955883051617,0.0,0.0,26.0
27,27.0,0.4847514939620711,0.0756806773728343,7.2479248046875e-05,0.9576388310844649,0.9738988909049198,0.0,0.0,27.0
28,28.0,0.5162753359348753,0.0751007060750071,6.490945816040039e-05,0.9574835303077408,0.9736550552902056,0.0,0.0,28.0
29,29.0,0.5810216483273747,0.0745422977819793,6.198883056640625e-05,0.9576513130902812,0.9735606937207674,0.0,0.0,29.0
30,30.0,0.5697474242461285,0.0740040510420935,6.03795051574707e-05,0.9581372699030727,0.973238203297101,0.0,0.0,30.0
31,31.0,0.5597031811847035,0.0734846922834953,5.9664249420166016e-05,0.9585005364628917,0.9731442416344024,0.0,0.0,31.0
32,32.0,0.659045825774244,0.0729830609709785,5.841255187988281e-05,0.9586650587195467,0.9731202579629065,0.0,0.0,32.0
33,33.0,0.6830843880215246,0.0724980968345839,5.9485435485839844e-05,0.9584434118762938,0.9729436214846696,0.0,0.0,33.0
34,34.0,0.6950006777608386,0.0720288288346049,5.8650970458984375e-05,0.958283681535066,0.9731603082293632,0.0,0.0,34.0
35,35.0,0.693878193026823,0.0715743655890345,5.9485435485839844e-05,0.957930733534297,0.9731220178425762,0.0,0.0,35.0
36,36.0,0.6913229983238021,0.0711338870383928,5.793571472167969e-05,0.9579046986597516,0.9732765202603794,0.0,0.0,36.0
37,37.0,0.6808192805567366,0.0707066371620923,5.793571472167969e-05,0.9575760997825292,0.9734636938773097,0.0,0.0,37.0
38,38.0,0.6832438773751282,0.0702919175921129,5.751848220825195e-05,0.9569868785081994,0.97365793919724,0.0,0.0,38.0
39,39.0,0.7118464568051516,0.0698890819954001,5.793571472167969e-05,0.9564798733952302,0.9736659659557768,0.0,0.0,39.0
40,40.0,0.6995533639074409,0.0694975311172961,5.8531761169433594e-05,0.956075233717693,0.9737109718474212,0.0,0.0,40.0
41,41.0,0.7304069858826283,0.0691167083954282,5.9664249420166016e-05,0.955652558731743,0.9736776169377368,0.0,0.0,41.0
42,42.0,0.7210533890637026,0.0687460960675716,5.900859832763672e-05,0.9554019148340576,0.9735840692394627,0.0,0.0,42.0
43,43.0,0.7389535852678418,0.0683852117086433,5.918741226196289e-05,0.9549343801120341,0.9735684961636693,0.0,0.0,43.0
44,44.0,0.7832832451599837,0.0680336051416608,6.008148193359375e-05,0.9546717823246244,0.9735286060404492,0.0,0.0,44.0
45,45.0,0.7932844995109607,0.067690855675555,5.996227264404297e-05,0.9544177703566789,0.973559236804888,0.0,0.0,45.0
46,46.0,0.7827516813405395,0.0673565696294782,5.91278076171875e-05,0.954123137097977,0.97359220405686,0.0,0.0,46.0
47,47.0,0.7792999987423287,0.0670303781089168,5.918741226196289e-05,0.953838360852733,0.9736214004130515,0.0,0.0,47.0
48,48.0,0.768853796177409,0.0667119350036972,5.918741226196289e-05,0.953563372826026,0.9736409170959072,0.0,0.0,48.0
49,49.0,0.7759977375088081,0.0664009151820193,5.942583084106445e-05,0.9531254266010567,0.9735793003717703,0.0,0.0,49.0
50,50.0,0.634559397414999,0.0660970128580846,0.020551919937133727,0.9366595908364972,0.9348539451261639,0.0,0.0,50.0
51,51.0,0.6365248815582678,0.0657999401138122,0.00012099742889397499,0.9364973632560455,0.9371376235818378,0.0,0.0,51.0
52,52.0,0.6506233788525163,0.0655094255576305,7.724761962890625e-05,0.9368252675372243,0.9364574458220003,0.0,0.0,52.0
