,Unnamed: 0,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,t
0,0.0,0.7044903816137614,0.1203732548957559,0.00018509229024244998,0.9995753410060804,1.0050410656242361,0.0,0.0,0.0
1,1.0,0.661946531422649,0.11500975876432896,8.795261383055887e-05,1.0014063480102569,1.0084409700216026,0.0,0.0,1.0
2,2.0,0.6559132698055659,0.11066186753122763,6.943543752034245e-05,1.0028565517780972,1.0101836681007692,0.0,0.0,2.0
3,3.0,0.6630500336933278,0.10702864035024486,6.117026011149088e-05,1.0037974416538515,1.0117951396069058,0.0,0.0,3.0
4,4.0,0.6872352630988439,0.10392304845413267,6.187756856282553e-05,1.0041334727263016,1.0124051304006967,0.0,0.0,4.0
5,5.0,0.3214264285776226,0.10122143853426287,0.026334206263224233,1.1185106403917695,1.087626471198315,0.0,0.0,5.0
6,6.0,0.40179505393497195,0.09883808761970016,0.00012017091115311216,1.1227852901781892,1.0914093073207798,0.0,0.0,6.0
7,7.0,0.4553115353313654,0.09671129386411877,7.314682006835938e-05,1.1236011833305743,1.0924963381285013,0.0,0.0,7.0
8,8.0,0.5254738550671758,0.09479526981262672,6.313323974609375e-05,1.1231142935946685,1.0920840718373503,0.0,0.0,8.0
9,9.0,0.5506688448097335,0.0930551677122907,6.113052368164062e-05,1.1229801407885616,1.0918110938214547,0.0,0.0,9.0
10,10.0,0.589935901170756,0.09146389466783057,6.000995635986328e-05,1.1227571538633647,1.091381150993346,0.03333333333333333,0.0,10.0
11,11.0,0.6527271373690418,0.09,5.889733632405599e-05,1.1220802597738715,1.0909152806862759,0.03333333333333333,0.03333333333333333,11.0
12,12.0,0.7171737221427386,0.08864623089098139,5.882581075032552e-05,1.1218357284149056,1.090343524483925,0.0,0.03333333333333333,12.0
13,13.0,0.7241208565165277,0.08738851890731823,5.849997202555339e-05,1.1217312984892338,1.089937015905602,0.0,0.03333333333333333,13.0
14,14.0,0.7299191416113671,0.0862152525798434,5.77847162882487e-05,1.121352210166351,1.0895284109318297,0.0,0.03333333333333333,14.0
15,15.0,0.7585914067042587,0.0851167448102858,5.648136138916016e-05,1.120931682634992,1.0891387505388057,0.03333333333333333,0.1,15.0
16,16.0,0.7734742478450595,0.08408483599107602,5.76019287109375e-05,1.1205006718707897,1.088695606441066,0.0,0.1,16.0
17,17.0,0.7827314107971675,0.0831125935699384,5.5607159932454424e-05,1.1200650328617625,1.0882711475055866,0.03333333333333333,0.06666666666666667,17.0
18,18.0,0.8018034214116575,0.08219408138941157,5.648136138916016e-05,1.1196276106996483,1.0879503480624435,0.03333333333333333,0.13333333333333333,18.0
19,19.0,0.8167739234052149,0.08132418032488604,5.841255187988281e-05,1.1191697816507877,1.0877066573739136,0.03333333333333333,0.16666666666666666,19.0
