,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,t
0,0.827107774767772,0.2006220914929266,0.00012946128845214844,0.999357800539913,1.0217328155876877,0.0,0.0,0
1,0.7501607881083905,0.19168293127388172,6.246566772460938e-05,1.005674308676518,1.0338265229227799,0.0,0.0,1
2,0.7712705564878097,0.18443644588537933,4.172325134277344e-05,1.009390430341102,1.0424322024281831,0.0,0.0,2
3,0.7809558182744233,0.17838106725040814,3.4809112548828125e-05,1.0132176586182249,1.0496539341246416,0.0,0.0,3
4,0.8573949679249493,0.17320508075688776,3.504753112792969e-05,1.0162093330499096,1.0530063644554004,0.0,0.0,4
5,0.6365186783977684,0.16870239755710473,0.010037660598754883,1.051819343169061,1.1455811675222778,0.0,0.0,5
6,0.6206854433749859,0.16473014603283373,8.249282836914062e-05,1.0551808063096069,1.1467649038759418,0.0,0.0,6
7,0.6122923034668556,0.16118548977353128,4.8160552978515625e-05,1.0552673706455216,1.1492371612269736,0.0,0.0,7
8,0.6733441186048641,0.15799211635437796,3.838539123535156e-05,1.0524825103621287,1.1493471436579896,0.0,0.0,8
9,0.7813290628400185,0.15509194618715116,3.62396240234375e-05,1.0513326372815082,1.1490619940095272,0.0,0.0,9
10,0.7488120983024873,0.1524398244463844,3.170967102050781e-05,1.0503687713820393,1.1498803591969793,0.0,0.0,10
11,0.8546497197765179,0.15,5.14984130859375e-05,1.0485473323463852,1.1501364575595534,0.0,0.0,11
12,0.91279014075084,0.1477437181516357,3.695487976074219e-05,1.0476258504298404,1.149547905481993,0.0,0.0,12
13,0.921811397399332,0.14564753151219703,3.4332275390625e-05,1.046307093451577,1.1493984731456826,0.0,0.0,13
14,0.9699763347570071,0.1436920876330724,3.0994415283203125e-05,1.0448950234026502,1.1491327786011172,0.0,0.0,14
15,1.0089805573556034,0.14186124135047637,3.0994415283203125e-05,1.0434351182675083,1.1487925696219585,0.0,0.0,15
