,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,t
0,0.7024019777176814,0.2006220914929266,0.00011682510375976562,1.0063979257690752,0.9770105809145718,0.0,0.0,0
1,0.652581632858193,0.19168293127388172,5.507469177246094e-05,1.015245876145672,0.968985387227706,0.0,0.0,1
2,0.556465383841309,0.18443644588537933,3.8623809814453125e-05,1.0288252884666116,0.960223125334933,0.0,0.0,2
3,0.5513805165577469,0.17838106725040814,3.337860107421875e-05,1.0296385776341304,0.9609872519015278,0.0,0.0,3
4,0.5967510299040575,0.17320508075688776,3.147125244140625e-05,1.0317515564200186,0.9603406207522315,0.0,0.0,4
5,0.3705605705652222,0.16870239755710473,0.011333227157592773,1.1252792553858644,1.004922703855362,0.0,0.0,5
6,0.3720087847242801,0.16473014603283373,9.393692016601562e-05,1.1281199891354283,1.003729646372413,0.0,0.0,6
7,0.4705098865360737,0.16118548977353128,4.3392181396484375e-05,1.1334513436488312,1.0072728114029237,0.0,0.0,7
8,0.4551096955976276,0.15799211635437796,3.457069396972656e-05,1.1344842576838807,1.0073796156657269,0.0,0.0,8
9,0.5589012467919482,0.15509194618715116,3.0279159545898438e-05,1.133367563501434,1.0065904997390214,0.0,0.0,9
10,0.6169117095295613,0.1524398244463844,3.3855438232421875e-05,1.1333443391767986,1.0054362807821267,0.0,0.0,10
11,0.5929625156763922,0.15,3.0279159545898438e-05,1.1331327411407457,1.0048360515214414,0.0,0.0,11
12,0.6669987285449156,0.1477437181516357,4.076957702636719e-05,1.1329760038546077,1.0044151744727228,0.0,0.0,12
13,0.6412658126749003,0.14564753151219703,3.170967102050781e-05,1.1327410098963144,1.0042030584717532,0.0,0.0,13
14,0.7244566949546705,0.1436920876330724,2.9802322387695312e-05,1.1321763100901585,1.003880299879554,0.0,0.0,14
15,0.7590335495493263,0.14186124135047637,3.1948089599609375e-05,1.1318630904144107,1.003187371577587,0.0,0.0,15
16,0.8143199840847726,0.14014139331846,3.0517578125e-05,1.13132980223823,1.0029634278477821,0.0,0.0,16
17,0.821260893091535,0.13852098928323078,3.218650817871094e-05,1.1308021054022963,1.0024162021123546,0.0,0.0,17
18,0.804077623634111,0.13699013564901938,3.337860107421875e-05,1.1308541609934974,1.0023548147425356,0.0,0.0,18
19,0.8235290131960057,0.13554030054147673,2.956390380859375e-05,1.1309701009599695,1.002068614559564,0.0,0.0,19
20,0.7973784242479081,0.13416407864998736,3.170967102050781e-05,1.131292993398803,1.0016174024248086,0.0,0.0,20
21,0.7811215126231345,0.1328550042807442,3.24249267578125e-05,1.1316737659520903,1.0010453375827584,0.0,0.0,21
22,0.8084565916447746,0.13160740129524925,3.0994415283203125e-05,1.1318164192647884,1.0004662533074202,0.0,0.0,22
23,0.7997435681103694,0.13041626158349742,2.956390380859375e-05,1.132176398672725,1.0001920331927148,0.0,0.0,23
24,0.8467263992773112,0.1292771458376718,3.0040740966796875e-05,1.1323604791749085,0.9995965309004062,0.0,0.0,24
25,0.7050260133425176,0.12818610191887023,0.011164426803588867,1.1702236113097522,0.931230768707299,0.0,0.0,25
26,0.7415128486372162,0.1271395972245065,8.869171142578125e-05,1.1721956445532629,0.9316884178108435,0.0,0.0,26
27,0.7667468911191513,0.1261344622880572,4.5299530029296875e-05,1.1733545746541905,0.9317289041638733,0.0,0.0,27
28,0.7623639203848741,0.12516784345834517,3.62396240234375e-05,1.1742636436750402,0.9314095970070195,0.0,0.0,28
29,0.7674262689461284,0.1242371629699656,4.482269287109375e-05,1.1749862699696947,0.9310949685429455,0.0,0.0,29
30,0.8046230757166568,0.1233400850701559,3.552436828613281e-05,1.1761880672468914,0.9307790333538655,0.0,0.0,30
31,0.7883332740302251,0.12247448713915891,3.457069396972656e-05,1.1767523949434036,0.9305628285580733,0.0,0.0,31
32,0.7925729623984005,0.12163843495163093,3.337860107421875e-05,1.1777671294467331,0.930773352601201,0.0,0.0,32
33,0.9157224676753449,0.12083016139097319,3.337860107421875e-05,1.1779353215756212,0.930719369760067,0.0,0.0,33
34,0.9308603016950647,0.12004804805767497,3.314018249511719e-05,1.1784201982222582,0.9306324541264342,0.0,1.0,34
35,0.9129729933179612,0.11929060931505758,3.5762786865234375e-05,1.178552761795446,0.9306612776393137,0.0,0.0,35
36,0.9114084762740653,0.11855647839732142,3.409385681152344e-05,1.178997436553644,0.9310964685801956,0.0,0.0,36
37,0.9064686386828305,0.11784439527015389,3.337860107421875e-05,1.1795446136580412,0.9312323231145393,0.0,0.0,37
38,0.9257109432236199,0.11715319598685484,3.1948089599609375e-05,1.1797693770959865,0.9314399534381649,0.0,0.0,38
39,1.0255174110871514,0.11648180332566696,3.24249267578125e-05,1.179456053584303,0.931512136774292,0.0,1.0,39
40,1.006782301561812,0.11582921852882691,3.24249267578125e-05,1.1789937241140944,0.9315883840675633,0.0,1.0,40
41,1.005561162702529,0.11519451399238048,3.3855438232421875e-05,1.17858610155305,0.9316643856666286,0.0,1.0,41
