,DRO_obj_values,epsilon,DRO_time,DRO_eval1,DRO_eval2,DRO_satisfy1,DRO_satisfy2,t
0,0.74777063217412,0.2006220914929266,0.0001590251922607422,0.9586834124772965,0.9487995232519637,0.0,0.0,0
1,0.7084305401919795,0.19168293127388172,7.271766662597656e-05,0.9504580216721107,0.9431396711308031,0.0,0.0,1
2,0.6859147377876509,0.18443644588537933,4.649162292480469e-05,0.9445763631943618,0.9411993658644154,0.0,0.0,2
3,0.7137308931126092,0.17838106725040814,3.600120544433594e-05,0.9393233690985562,0.939374475367978,0.0,0.0,3
4,0.7230226465257779,0.17320508075688776,3.457069396972656e-05,0.93504227128155,0.937820117812432,0.0,0.0,4
5,0.4788658921735431,0.16870239755710473,0.0245513916015625,1.0252614756985856,1.1078684023053542,0.0,0.0,5
6,0.8060085759137507,0.16473014603283373,8.034706115722656e-05,1.0247857354990655,1.1050212824105383,0.0,0.0,6
7,0.8384531964091455,0.16118548977353128,4.696846008300781e-05,1.0245469474023,1.1040776863366184,0.0,0.0,7
8,0.9124045000228802,0.15799211635437796,3.647804260253906e-05,1.022142310656806,1.101059898741307,0.0,0.0,8
9,0.8704582328874998,0.15509194618715116,3.337860107421875e-05,1.021077668165563,1.099135861341749,0.0,0.0,9
10,0.8995086018782452,0.1524398244463844,3.361701965332031e-05,1.022145305090093,1.0978509349101813,0.0,0.0,10
11,0.8624577037564507,0.15,3.361701965332031e-05,1.0211292590340062,1.0962411712672446,0.0,0.0,11
12,0.8985544569619452,0.1477437181516357,4.220008850097656e-05,1.0206632434656344,1.0954880755890526,0.0,0.0,12
13,0.9269730481145935,0.14564753151219703,3.3855438232421875e-05,1.0199412786379418,1.0937417404426168,0.0,0.0,13
14,0.8970397342065788,0.1436920876330724,3.123283386230469e-05,1.0197239318888542,1.0928540928178614,0.0,0.0,14
15,0.9039063427067202,0.14186124135047637,3.1948089599609375e-05,1.0194119363976681,1.0918012777404058,0.0,0.0,15
16,0.8749428495776183,0.14014139331846,3.266334533691406e-05,1.0194273589319935,1.0907433660053132,0.0,0.0,16
17,0.9643082152693909,0.13852098928323078,3.075599670410156e-05,1.0183381219207064,1.0895240670052382,0.0,0.0,17
18,0.9892663214418878,0.13699013564901938,3.0994415283203125e-05,1.017024471902106,1.0883787679484405,0.0,0.0,18
19,0.9597006905910057,0.13554030054147673,3.1948089599609375e-05,1.0163465823922302,1.0872622708666462,0.0,0.0,19
20,0.9876212300069269,0.13416407864998736,3.170967102050781e-05,1.015035870039456,1.085890908563979,0.0,0.0,20
21,1.038466942011799,0.1328550042807442,3.1948089599609375e-05,1.0140966861039706,1.0846208103562502,1.0,0.0,21
22,1.0576093601460257,0.13160740129524925,3.24249267578125e-05,1.0129107436745242,1.0833491375242428,1.0,0.0,22
23,1.0818500109365263,0.13041626158349742,3.218650817871094e-05,1.0119060620760632,1.0821492262684347,1.0,0.0,23
24,1.092753930535013,0.1292771458376718,3.075599670410156e-05,1.0109487172240015,1.0808286990344058,1.0,1.0,24
25,0.7717453211129233,0.12818610191887023,0.01146078109741211,1.0831484914338916,1.0439840220263132,0.0,0.0,25
26,0.7673889881415954,0.1271395972245065,8.392333984375e-05,1.0823885762108214,1.0435018172489987,0.0,0.0,26
27,0.7494853073260554,0.1261344622880572,4.887580871582031e-05,1.0821585436326493,1.0434714454079712,0.0,0.0,27
28,0.7397224498102115,0.12516784345834517,4.0531158447265625e-05,1.0819548456594745,1.043326062441617,0.0,0.0,28
29,0.7887039444836024,0.1242371629699656,3.600120544433594e-05,1.0816539932501952,1.0431983035212105,0.0,0.0,29
30,0.8173684362853259,0.1233400850701559,3.457069396972656e-05,1.081311768632532,1.042923773423855,0.0,0.0,30
31,0.8101993796326739,0.12247448713915891,3.457069396972656e-05,1.081220170016753,1.0426812538381145,0.0,0.0,31
32,0.8021529715502926,0.12163843495163093,3.457069396972656e-05,1.081357642819561,1.0424721578962393,0.0,0.0,32
33,0.7932299343550657,0.12083016139097319,3.3855438232421875e-05,1.0815206200692757,1.0424064611180888,0.0,0.0,33
34,0.804022187525012,0.12004804805767497,3.528594970703125e-05,1.0817234709910226,1.0423018965230417,0.0,0.0,34
