,Unnamed: 0,obj_values,MRO_obj_values,epsilon,online_time,MRO_time,MRO_mean_val,MRO_square_val,MRO_sig_val,mean_val,square_val,sig_val,worst_values,MRO_worst_values,worst_times,MRO_worst_times,worst_values_regret,MRO_worst_values_regret,worst_times_regret,MRO_worst_times_regret,t,regret_bound,MRO_regret_bound,MRO_eval0,MRO_eval1,MRO_eval2,MRO_eval3,MRO_satisfy0,MRO_satisfy1,MRO_satisfy2,MRO_satisfy3,O_eval0,O_eval1,O_eval2,O_eval3,O_satisfy0,O_satisfy1,O_satisfy2,O_satisfy3,O_worst_satisfy0,O_worst_satisfy1,O_worst_satisfy2,O_worst_satisfy3,MRO_worst_satisfy0,MRO_worst_satisfy1,MRO_worst_satisfy2,MRO_worst_satisfy3
0,0.0,0.01588436574032645,0.015884365739486525,0.0068147282143572,1.9257529352616987,1.6282420234347228,4.7813521228780215e-18,2.912658269566696e-35,1.5091629237766548e-19,4.7813521228780215e-18,2.912658269566696e-35,1.5091629236484608e-19,0.015884395992419878,0.015884395991919778,0.000160759984282725,0.00016373253311027498,0.0,0.0,0.000161825999384675,0.000161388248670825,0.0,0.044135217027482826,0.0516563088125194,0.04104195471378035,0.04297952204867545,0.042391009080289074,0.042595446193580924,0.0,0.0,0.0,0.0,0.04104195466243445,0.042979522048859825,0.04239100908095275,0.04259544619375262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,0.017043883901714525,0.017043883900310253,0.0067940517806442,2.31384498270927,2.374935207393719,4.119582846449408e-18,2.3023168453005912e-35,1.10960354513347e-19,3.984460102398352e-18,2.427215224638913e-35,1.0822273064554144e-19,0.017043885653146802,0.017043885649598123,0.00016244250582522502,0.00016384848277079997,0.022908461654270424,0.022908461477633424,0.000169205042766375,0.000163073185831275,1.0,0.049750732920219545,0.05751847983367547,0.03562699369907192,0.0375743443696062,0.0370632890616051,0.036987687311846824,0.0,0.0,0.0,0.0,0.03562699359314093,0.03757434437009498,0.0370632890275232,0.036987687313130624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,0.018777698790009026,0.0187776987899872,0.0067766190557736,2.500515969179105,2.3523328169831075,4.168302975244215e-18,2.3193894193522695e-35,1.511288188612516e-19,3.4152515163414447e-18,2.0804701925476398e-35,8.8105627112157e-20,0.01877769153783625,0.018777691537835026,0.000172327534528425,0.00016653005150145,0.02285568346156475,0.02285568346025245,0.000160605733981325,0.000163482734933475,2.0,0.04660891284464275,0.05493304669145385,0.0325825847271204,0.03463977395579205,0.0342161267196886,0.03377877961247705,0.0,0.0,0.0,0.0,0.03258262111450185,0.03463975215307892,0.03421611269984182,0.03377876071643645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.0,0.018903467667847024,0.018903471554652225,0.0067615543024739,2.971246692846762,2.9758827449695673,4.618509361455119e-18,2.610740810752646e-35,1.388017089377911e-19,2.9883450767987635e-18,1.820411418479185e-35,6.497268104725787e-20,0.0189034364098686,0.0189034368204839,0.000174317829078,0.000159017799887725,0.0230421370218193,0.023042278504247227,0.000165615056175725,0.00017242523608724999,3.0,0.0437540537586093,0.05163562188146775,0.029379165771819524,0.030679553611830775,0.030175576462134774,0.030194992699584276,0.0,0.0,0.0,0.0,0.02937916577186205,0.030679553611805375,0.030175576462170922,0.030194992699507872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.0,0.01918395203850755,0.01918395203900735,0.0067482940488149,3.247794142749626,3.3815798067953438,4.456839507934037e-18,2.7728972973048145e-35,1.0713957111949213e-19,2.656306734932235e-18,1.6181434830926086e-35,6.68407243559687e-20,0.0191839501451872,0.019183950145203025,0.000175925757503075,0.00016893749125295002,0.021131140616370676,0.0211311342779162,0.0001651002385187,0.000166384998010375,4.0,0.04065825400312845,0.0489551795133345,0.028220524855411,0.029705100414439124,0.029458951163860426,0.028651503930782425,0.25,0.0,0.0,0.0,0.028220523719222575,0.029705100272210676,0.0294589510255432,0.028651393637221273,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
5,5.0,0.0208818636569554,0.020881863365086576,0.0067364543847866,3.84727608069079,3.710044721810845,4.402866657108837e-18,2.7108622793458615e-35,1.0209240801113985e-19,2.3906760614390107e-18,1.456329134783348e-35,5.3394164259898833e-20,0.020881850237576174,0.020881850171020448,0.00017364774248554998,0.000157599948579375,0.0233735443955742,0.023373544162092575,0.000160652591148325,0.000159987510414775,5.0,0.03773070345796033,0.04627326149069915,0.027207453718988,0.0283823009932439,0.0283805872160274,0.028085369304357753,1.0,1.0,1.0,1.0,0.027208297829704374,0.0283822440411733,0.028380544516460403,0.028088344615808173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,6.0,0.021202478312399426,0.021202478311998875,0.0067257620014988,4.48471545233042,4.192909995210357,4.3077161350722876e-18,2.5949334955283035e-35,1.3862381014979513e-19,2.173341874035465e-18,1.3239355770757707e-35,4.88203134236397e-20,0.021202439239073702,0.021202439239063776,0.000175157532794325,0.000159793271450275,0.021888618183376903,0.021888621173608774,0.00016497075557700002,0.000169260747497825,6.0,0.03586203440838172,0.0437484138663947,0.026552973540894375,0.028215908554196173,0.0277400342993152,0.027650161866156275,1.0,1.0,1.0,1.0,0.0265529711275642,0.0282159016180716,0.027740026665015974,0.027650170515559125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,7.0,0.021468067347367947,0.021468067347408727,0.0067160154401703,4.0144277249637526,3.665314710466191,4.0245506824213546e-18,2.5570142713029403e-35,1.2830826221229026e-19,1.992230051199176e-18,1.2136076123194564e-35,4.836111358638258e-20,0.0214680144243385,0.0214680144243391,0.0001725732581689,0.000171183462953125,0.02232503218938645,0.02232503215556925,0.00016773820971135002,0.0001686757896095,7.0,0.034187133998088926,0.04221475628250168,0.02600384400230955,0.027348408579939372,0.026877669613794626,0.02632592227390575,1.0,1.0,1.0,1.0,0.026003904460897623,0.02734861698271435,0.026877741642581023,0.026326125726717775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,8.0,0.021477189663474228,0.021477189663740626,0.006707061946004,4.215360440546647,4.060026587190805,4.330568979169051e-18,2.6089509016111816e-35,9.969200169016982e-20,1.8389815857223158e-18,1.1202531806025751e-35,4.263183572380929e-20,0.021477182836756425,0.021477182836765175,0.00017621269216757502,0.00016240001423280001,0.022552232181763852,0.0225522305819904,0.000162973272381325,0.00017306252266277502,8.0,0.03301449602939145,0.04050332968467606,0.024694307792084425,0.026092077293376224,0.02570131810225625,0.0252899913475595,1.0,1.0,1.0,1.0,0.024694309252210875,0.026092101976594298,0.025701300530854374,0.02528994669950585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,9.0,0.0218267511516777,0.02182675115253465,0.0066987829472228,5.1548343814502005,4.7479564903187566,3.902219633225951e-18,2.3254495781469522e-35,1.0417212953022706e-19,1.7076257581707222e-18,1.0402350962738198e-35,4.1659445024759666e-20,0.02182671505466515,0.021826715054700276,0.000177062436705425,0.000166592799359875,0.02250998255270635,0.022509982552385975,0.0001636383240111,0.000169482460478275,9.0,0.03177422985594655,0.03936301641023717,0.024308540778620324,0.02539364597916475,0.025777697648606174,0.025091803086845974,1.0,1.0,1.0,1.0,0.02430857265856175,0.025393563219497553,0.0257776661348649,0.025091802671393673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
